address_id,customer_id,street_address,city,state,postal_code,country,is_primary
10660,10660,7596 Main St,Raleigh,NC,27601,USA,1
10661,10661,5862 Washington Ave,Oklahoma City,OK,73101,USA,1
10662,10662,2085 River Rd,Los Angeles,CA,90001,USA,1
10663,10663,9338 Walnut St,Kansas City,MO,64101,USA,1
10664,10664,1820 Highland Ave,Fort Worth,TX,76101,USA,1
10665,10665,4161 Pine St,Fresno,CA,93701,USA,1
10666,10666,5746 Lakeview Dr,Albuquerque,NM,87101,USA,1
10667,10667,1188 Chestnut St,Dallas,TX,75201,USA,1
10668,10668,8244 Oak St,Denver,CO,80201,USA,1
10669,10669,1289 Washington Ave,Indianapolis,IN,46201,USA,1
10670,10670,6946 Market St,Milwaukee,WI,53201,USA,1
10671,10671,6301 Park Rd,New York,NY,10001,USA,1
10672,10672,6334 Lincoln Way,Portland,OR,97201,USA,1
10673,10673,8916 Highland Ave,Houston,TX,77001,USA,1
10674,10674,4329 Washington Ave,Fresno,CA,93701,USA,1
10675,10675,4190 Sunset Blvd,Boston,MA,02101,USA,1
10676,10676,434 Elm St,Philadelphia,PA,19101,USA,1
10677,10677,5258 Highland Ave,Phoenix,AZ,85001,USA,1
10678,10678,2560 Lincoln Way,Boston,MA,02101,USA,1
10679,10679,1171 Cedar St,Los Angeles,CA,90001,USA,1
10680,10680,4623 Oak St,Houston,TX,77001,USA,1
10681,10681,6430 Park Rd,Oklahoma City,OK,73101,USA,1
10682,10682,8465 Highland Ave,New York,NY,10001,USA,1
10683,10683,1399 Walnut St,San Diego,CA,92101,USA,1
10684,10684,2496 Elm St,Washington,DC,20001,USA,1
10685,10685,6127 Walnut St,San Francisco,CA,94101,USA,1
10686,10686,6215 Lincoln Way,Fort Worth,TX,76101,USA,1
10687,10687,3690 River Rd,Phoenix,AZ,85001,USA,1
10688,10688,9019 River Rd,Indianapolis,IN,46201,USA,1
10689,10689,2760 Broadway,New York,NY,10001,USA,1
10690,10690,6992 Highland Ave,Fort Worth,TX,76101,USA,1
10691,10691,303 Main St,Raleigh,NC,27601,USA,1
10692,10692,8700 Pine St,Atlanta,GA,30301,USA,1
10693,10693,951 Elm St,San Diego,CA,92101,USA,1
10694,10694,8454 Highland Ave,Philadelphia,PA,19101,USA,1
10695,10695,4403 Elm St,San Francisco,CA,94101,USA,1
10696,10696,2329 Highland Ave,Indianapolis,IN,46201,USA,1
10697,10697,4674 Main St,New York,NY,10001,USA,1
10698,10698,1291 River Rd,Memphis,TN,38101,USA,1
10699,10699,1832 Walnut St,Denver,CO,80201,USA,1
10700,10700,9721 Main St,Colorado Springs,CO,80901,USA,1
10701,10701,9190 Market St,Indianapolis,IN,46201,USA,1
10702,10702,1586 Market St,Columbus,OH,43201,USA,1
10703,10703,1995 River Rd,Atlanta,GA,30301,USA,1
10704,10704,6109 River Rd,Oklahoma City,OK,73101,USA,1
10705,10705,9980 Park Rd,Las Vegas,NV,89101,USA,1
10706,10706,9517 Market St,New York,NY,10001,USA,1
10707,10707,1868 Center St,Dallas,TX,75201,USA,1
10708,10708,2826 Highland Ave,Jacksonville,FL,32201,USA,1
10709,10709,5768 Cedar St,Los Angeles,CA,90001,USA,1
10710,10710,9353 Center St,Albuquerque,NM,87101,USA,1
10711,10711,9852 Market St,Seattle,WA,98101,USA,1
10712,10712,5188 Washington Ave,San Diego,CA,92101,USA,1
10713,10713,9554 Main St,El Paso,TX,79901,USA,1
10714,10714,3234 Main St,Indianapolis,IN,46201,USA,1
10715,10715,3719 Pine St,Nashville,TN,37201,USA,1
10716,10716,5930 Maple St,Louisville,KY,40201,USA,1
10717,10717,5046 Market St,Columbus,OH,43201,USA,1
10718,10718,8801 Park Rd,Louisville,KY,40201,USA,1
10719,10719,131 Elm St,Phoenix,AZ,85001,USA,1
10720,10720,3465 Lakeview Dr,Portland,OR,97201,USA,1
10721,10721,5928 Park Rd,Columbus,OH,43201,USA,1
10722,10722,6879 Market St,Denver,CO,80201,USA,1
10723,10723,3523 Washington Ave,Kansas City,MO,64101,USA,1
10724,10724,9493 Lincoln Way,Philadelphia,PA,19101,USA,1
10725,10725,1755 Sunset Blvd,El Paso,TX,79901,USA,1
10726,10726,381 Pine St,San Antonio,TX,78201,USA,1
10727,10727,6538 Walnut St,Seattle,WA,98101,USA,1
10728,10728,4689 Walnut St,Louisville,KY,40201,USA,1
10729,10729,4575 Walnut St,Philadelphia,PA,19101,USA,1
10730,10730,9415 Market St,Raleigh,NC,27601,USA,1
10731,10731,4682 Chestnut St,Houston,TX,77001,USA,1
10732,10732,9485 Walnut St,San Diego,CA,92101,USA,1
10733,10733,3325 Lincoln Way,Miami,FL,33101,USA,1
10734,10734,372 Sunset Blvd,New York,NY,10001,USA,1
10735,10735,3647 Center St,Portland,OR,97201,USA,1
10736,10736,2443 Park Rd,San Jose,CA,95101,USA,1
10737,10737,5677 Oak St,Milwaukee,WI,53201,USA,1
10738,10738,5401 Walnut St,Sacramento,CA,95801,USA,1
10739,10739,3405 Highland Ave,Milwaukee,WI,53201,USA,1
10740,10740,2779 Elm St,Milwaukee,WI,53201,USA,1
10741,10741,3160 Main St,Raleigh,NC,27601,USA,1
10742,10742,3440 Washington Ave,Louisville,KY,40201,USA,1
10743,10743,4883 Lakeview Dr,San Jose,CA,95101,USA,1
10744,10744,331 Main St,Houston,TX,77001,USA,1
10745,10745,8727 Market St,San Diego,CA,92101,USA,1
10746,10746,2349 Park Rd,Detroit,MI,48201,USA,1
10747,10747,2976 Cedar St,Oklahoma City,OK,73101,USA,1
10748,10748,3545 Park Rd,Columbus,OH,43201,USA,1
10749,10749,6895 Lincoln Way,Seattle,WA,98101,USA,1
10750,10750,5271 Broadway,Washington,DC,20001,USA,1
10751,10751,3001 Sunset Blvd,Fresno,CA,93701,USA,1
10752,10752,5494 Pine St,Albuquerque,NM,87101,USA,1
10753,10753,6814 Sunset Blvd,Philadelphia,PA,19101,USA,1
10754,10754,8242 Main St,Dallas,TX,75201,USA,1
10755,10755,8631 Park Rd,Charlotte,NC,28201,USA,1
10756,10756,126 Chestnut St,El Paso,TX,79901,USA,1
10757,10757,7632 Lincoln Way,Milwaukee,WI,53201,USA,1
10758,10758,6440 Lincoln Way,Las Vegas,NV,89101,USA,1
10759,10759,5540 Main St,Los Angeles,CA,90001,USA,1
10760,10760,6825 Walnut St,Phoenix,AZ,85001,USA,1
10761,10761,6136 Main St,Chicago,IL,60601,USA,1
10762,10762,900 Pine St,Memphis,TN,38101,USA,1
10763,10763,9500 Cedar St,Las Vegas,NV,89101,USA,1
10764,10764,7658 Washington Ave,Indianapolis,IN,46201,USA,1
10765,10765,8527 Center St,Mesa,AZ,85201,USA,1
10766,10766,7195 River Rd,Portland,OR,97201,USA,1
10767,10767,7144 Washington Ave,Tucson,AZ,85701,USA,1
10768,10768,4349 Broadway,Charlotte,NC,28201,USA,1
10769,10769,4662 Pine St,Detroit,MI,48201,USA,1
10770,10770,1181 Pine St,Mesa,AZ,85201,USA,1
10771,10771,1646 Highland Ave,Washington,DC,20001,USA,1
10772,10772,6131 Pine St,San Jose,CA,95101,USA,1
10773,10773,742 Lakeview Dr,Phoenix,AZ,85001,USA,1
10774,10774,2955 Cedar St,Charlotte,NC,28201,USA,1
10775,10775,1107 Sunset Blvd,New York,NY,10001,USA,1
10776,10776,7470 Walnut St,Baltimore,MD,21201,USA,1
10777,10777,265 Washington Ave,Charlotte,NC,28201,USA,1
10778,10778,6990 Broadway,Atlanta,GA,30301,USA,1
10779,10779,4292 Cedar St,Detroit,MI,48201,USA,1
10780,10780,9956 Washington Ave,Kansas City,MO,64101,USA,1
10781,10781,5257 Washington Ave,Fresno,CA,93701,USA,1
10782,10782,1888 Walnut St,Memphis,TN,38101,USA,1
10783,10783,498 Market St,Houston,TX,77001,USA,1
10784,10784,1596 Cedar St,Milwaukee,WI,53201,USA,1
10785,10785,2456 Highland Ave,Milwaukee,WI,53201,USA,1
10786,10786,4725 Walnut St,Portland,OR,97201,USA,1
10787,10787,4490 Lakeview Dr,Kansas City,MO,64101,USA,1
10788,10788,1631 Broadway,Sacramento,CA,95801,USA,1
10789,10789,1817 Park Rd,San Antonio,TX,78201,USA,1
10790,10790,2290 Walnut St,San Francisco,CA,94101,USA,1
10791,10791,5388 Chestnut St,Chicago,IL,60601,USA,1
10792,10792,9097 Elm St,Charlotte,NC,28201,USA,1
10793,10793,1367 Cedar St,Chicago,IL,60601,USA,1
10794,10794,9682 Pine St,Charlotte,NC,28201,USA,1
10795,10795,5654 Highland Ave,Baltimore,MD,21201,USA,1
10796,10796,1837 Chestnut St,Fresno,CA,93701,USA,1
10797,10797,7156 Market St,Denver,CO,80201,USA,1
10798,10798,3132 Oak St,Washington,DC,20001,USA,1
10799,10799,4020 Elm St,Raleigh,NC,27601,USA,1
10800,10800,839 Park Rd,Philadelphia,PA,19101,USA,1
10801,10801,6279 Maple St,Fresno,CA,93701,USA,1
10802,10802,6582 Market St,Tucson,AZ,85701,USA,1
10803,10803,9407 Maple St,San Francisco,CA,94101,USA,1
10804,10804,7484 Highland Ave,Oklahoma City,OK,73101,USA,1
10805,10805,377 Market St,Kansas City,MO,64101,USA,1
10806,10806,132 Broadway,Jacksonville,FL,32201,USA,1
10807,10807,3441 Sunset Blvd,Austin,TX,78701,USA,1
10808,10808,1248 Center St,Sacramento,CA,95801,USA,1
10809,10809,1558 Park Rd,Atlanta,GA,30301,USA,1
10810,10810,1797 Elm St,Miami,FL,33101,USA,1
10811,10811,8326 Elm St,El Paso,TX,79901,USA,1
10812,10812,1100 Cedar St,Fort Worth,TX,76101,USA,1
10813,10813,1111 Oak St,Jacksonville,FL,32201,USA,1
10814,10814,2051 Park Rd,Indianapolis,IN,46201,USA,1
10815,10815,1712 River Rd,Houston,TX,77001,USA,1
10816,10816,2418 Main St,Miami,FL,33101,USA,1
10817,10817,8435 Chestnut St,Denver,CO,80201,USA,1
10818,10818,8718 Broadway,Louisville,KY,40201,USA,1
10819,10819,8932 Lincoln Way,Kansas City,MO,64101,USA,1
10820,10820,8774 Main St,Albuquerque,NM,87101,USA,1
10821,10821,8944 Main St,Denver,CO,80201,USA,1
10822,10822,3890 River Rd,Dallas,TX,75201,USA,1
10823,10823,3003 Maple St,Las Vegas,NV,89101,USA,1
10824,10824,8911 River Rd,Miami,FL,33101,USA,1
10825,10825,4057 Maple St,Kansas City,MO,64101,USA,1
10826,10826,5173 Lakeview Dr,San Diego,CA,92101,USA,1
10827,10827,6353 Elm St,Chicago,IL,60601,USA,1
10828,10828,5292 Cedar St,Detroit,MI,48201,USA,1
10829,10829,8510 Park Rd,Tucson,AZ,85701,USA,1
10830,10830,6517 Main St,Los Angeles,CA,90001,USA,1
10831,10831,2142 Park Rd,Phoenix,AZ,85001,USA,1
10832,10832,6494 Pine St,Mesa,AZ,85201,USA,1
10833,10833,2310 Washington Ave,San Jose,CA,95101,USA,1
10834,10834,597 Pine St,Mesa,AZ,85201,USA,1
10835,10835,6120 Center St,Chicago,IL,60601,USA,1
10836,10836,8000 Broadway,Nashville,TN,37201,USA,1
10837,10837,3752 Washington Ave,Columbus,OH,43201,USA,1
10838,10838,6355 Market St,Chicago,IL,60601,USA,1
10839,10839,1847 Washington Ave,Austin,TX,78701,USA,1
10840,10840,241 Walnut St,El Paso,TX,79901,USA,1
10841,10841,516 Park Rd,Raleigh,NC,27601,USA,1
10842,10842,975 Lakeview Dr,Sacramento,CA,95801,USA,1
10843,10843,8883 Washington Ave,Mesa,AZ,85201,USA,1
10844,10844,2109 Lakeview Dr,Milwaukee,WI,53201,USA,1
10845,10845,7181 Elm St,Omaha,NE,68101,USA,1
10846,10846,7572 Market St,Baltimore,MD,21201,USA,1
10847,10847,5671 Lakeview Dr,Houston,TX,77001,USA,1
10848,10848,7766 Highland Ave,Fresno,CA,93701,USA,1
10849,10849,5206 Market St,Philadelphia,PA,19101,USA,1
10850,10850,8735 Lakeview Dr,Boston,MA,02101,USA,1
10851,10851,6680 Washington Ave,Fresno,CA,93701,USA,1
10852,10852,7959 Cedar St,Seattle,WA,98101,USA,1
10853,10853,1104 Highland Ave,San Francisco,CA,94101,USA,1
10854,10854,1807 Maple St,Boston,MA,02101,USA,1
10855,10855,1319 Main St,Colorado Springs,CO,80901,USA,1
10856,10856,9184 Center St,Memphis,TN,38101,USA,1
10857,10857,3030 Lakeview Dr,Mesa,AZ,85201,USA,1
10858,10858,9073 Park Rd,Sacramento,CA,95801,USA,1
10859,10859,3800 Lincoln Way,Phoenix,AZ,85001,USA,1
10860,10860,5363 Center St,Fort Worth,TX,76101,USA,1
10861,10861,2753 Maple St,Baltimore,MD,21201,USA,1
10862,10862,1531 Broadway,Sacramento,CA,95801,USA,1
10863,10863,6162 Main St,Atlanta,GA,30301,USA,1
10864,10864,7483 River Rd,Tucson,AZ,85701,USA,1
10865,10865,7295 Highland Ave,Seattle,WA,98101,USA,1
10866,10866,1292 Market St,Oklahoma City,OK,73101,USA,1
10867,10867,8643 Maple St,Columbus,OH,43201,USA,1
10868,10868,6493 Sunset Blvd,Atlanta,GA,30301,USA,1
10869,10869,2917 Sunset Blvd,Baltimore,MD,21201,USA,1
10870,10870,2581 Highland Ave,Seattle,WA,98101,USA,1
10871,10871,5898 Pine St,Phoenix,AZ,85001,USA,1
10872,10872,8700 Park Rd,Baltimore,MD,21201,USA,1
10873,10873,6079 Oak St,Louisville,KY,40201,USA,1
10874,10874,6543 Cedar St,Seattle,WA,98101,USA,1
10875,10875,1972 Park Rd,Philadelphia,PA,19101,USA,1
10876,10876,5723 Main St,Houston,TX,77001,USA,1
10877,10877,7380 Park Rd,San Diego,CA,92101,USA,1
10878,10878,3217 Chestnut St,Washington,DC,20001,USA,1
10879,10879,2269 Maple St,Phoenix,AZ,85001,USA,1
10880,10880,7241 Highland Ave,Chicago,IL,60601,USA,1
10881,10881,8850 Lincoln Way,Columbus,OH,43201,USA,1
10882,10882,4456 Lakeview Dr,Houston,TX,77001,USA,1
10883,10883,9202 Highland Ave,Albuquerque,NM,87101,USA,1
10884,10884,4853 Maple St,Kansas City,MO,64101,USA,1
10885,10885,5126 Lincoln Way,Nashville,TN,37201,USA,1
10886,10886,2261 Broadway,Philadelphia,PA,19101,USA,1
10887,10887,5286 Maple St,Oklahoma City,OK,73101,USA,1
10888,10888,7691 Washington Ave,Columbus,OH,43201,USA,1
10889,10889,5449 Chestnut St,Philadelphia,PA,19101,USA,1
10890,10890,2813 Washington Ave,Nashville,TN,37201,USA,1
10891,10891,8179 Broadway,Chicago,IL,60601,USA,1
10892,10892,3909 Elm St,Memphis,TN,38101,USA,1
10893,10893,5731 Maple St,Phoenix,AZ,85001,USA,1
10894,10894,495 Sunset Blvd,San Diego,CA,92101,USA,1
10895,10895,6607 Park Rd,Nashville,TN,37201,USA,1
10896,10896,1516 Highland Ave,Memphis,TN,38101,USA,1
10897,10897,2585 Maple St,Oklahoma City,OK,73101,USA,1
10898,10898,4341 Cedar St,Chicago,IL,60601,USA,1
10899,10899,2456 Walnut St,San Diego,CA,92101,USA,1
10900,10900,7566 Maple St,Baltimore,MD,21201,USA,1
10901,10901,1591 Market St,Denver,CO,80201,USA,1
10902,10902,7979 Center St,Chicago,IL,60601,USA,1
10903,10903,938 Park Rd,New York,NY,10001,USA,1
10904,10904,9628 Broadway,Dallas,TX,75201,USA,1
10905,10905,2334 Cedar St,Nashville,TN,37201,USA,1
10906,10906,7140 Center St,Miami,FL,33101,USA,1
10907,10907,3502 Elm St,Fresno,CA,93701,USA,1
10908,10908,9929 Park Rd,Sacramento,CA,95801,USA,1
10909,10909,9934 Lakeview Dr,Detroit,MI,48201,USA,1
10910,10910,2271 Chestnut St,Chicago,IL,60601,USA,1
10911,10911,7772 Pine St,San Francisco,CA,94101,USA,1
10912,10912,3800 Maple St,Louisville,KY,40201,USA,1
10913,10913,7845 Cedar St,Oklahoma City,OK,73101,USA,1
10914,10914,659 Center St,Portland,OR,97201,USA,1
10915,10915,481 Lakeview Dr,Seattle,WA,98101,USA,1
10916,10916,1962 Park Rd,Nashville,TN,37201,USA,1
10917,10917,6894 Chestnut St,Omaha,NE,68101,USA,1
10918,10918,3998 Lincoln Way,Baltimore,MD,21201,USA,1
10919,10919,7878 Broadway,Kansas City,MO,64101,USA,1
10920,10920,8817 Broadway,Omaha,NE,68101,USA,1
10921,10921,3145 Pine St,Austin,TX,78701,USA,1
10922,10922,543 Highland Ave,Phoenix,AZ,85001,USA,1
10923,10923,2606 Maple St,Chicago,IL,60601,USA,1
10924,10924,7790 Park Rd,Milwaukee,WI,53201,USA,1
10925,10925,4229 River Rd,Miami,FL,33101,USA,1
10926,10926,8246 Chestnut St,Las Vegas,NV,89101,USA,1
10927,10927,9401 Elm St,Raleigh,NC,27601,USA,1
10928,10928,3387 Washington Ave,Raleigh,NC,27601,USA,1
10929,10929,636 Pine St,Kansas City,MO,64101,USA,1
10930,10930,2802 River Rd,Albuquerque,NM,87101,USA,1
10931,10931,3489 Oak St,Fort Worth,TX,76101,USA,1
10932,10932,705 Cedar St,Mesa,AZ,85201,USA,1
10933,10933,7033 Sunset Blvd,Tucson,AZ,85701,USA,1
10934,10934,2083 Park Rd,Jacksonville,FL,32201,USA,1
10935,10935,7982 Chestnut St,Columbus,OH,43201,USA,1
10936,10936,795 Center St,Seattle,WA,98101,USA,1
10937,10937,8316 Washington Ave,Jacksonville,FL,32201,USA,1
10938,10938,3973 Highland Ave,Philadelphia,PA,19101,USA,1
10939,10939,610 Lincoln Way,Jacksonville,FL,32201,USA,1
10940,10940,2399 Broadway,Memphis,TN,38101,USA,1
10941,10941,953 Maple St,San Francisco,CA,94101,USA,1
10942,10942,1526 Park Rd,Chicago,IL,60601,USA,1
10943,10943,1952 Center St,Columbus,OH,43201,USA,1
10944,10944,2542 Highland Ave,San Diego,CA,92101,USA,1
10945,10945,8636 Park Rd,Dallas,TX,75201,USA,1
10946,10946,2000 Center St,Seattle,WA,98101,USA,1
10947,10947,2260 Pine St,San Francisco,CA,94101,USA,1
10948,10948,8310 Park Rd,Las Vegas,NV,89101,USA,1
10949,10949,6429 Lakeview Dr,Phoenix,AZ,85001,USA,1
10950,10950,3567 Cedar St,Albuquerque,NM,87101,USA,1
10951,10951,8473 Elm St,El Paso,TX,79901,USA,1
10952,10952,3954 Lincoln Way,San Jose,CA,95101,USA,1
10953,10953,3670 Park Rd,Las Vegas,NV,89101,USA,1
10954,10954,4179 Lincoln Way,Tucson,AZ,85701,USA,1
10955,10955,3427 Center St,Chicago,IL,60601,USA,1
10956,10956,5835 Lakeview Dr,Omaha,NE,68101,USA,1
10957,10957,4777 Lincoln Way,Phoenix,AZ,85001,USA,1
10958,10958,8235 Park Rd,Baltimore,MD,21201,USA,1
10959,10959,1099 Market St,Chicago,IL,60601,USA,1
10960,10960,3839 Chestnut St,Austin,TX,78701,USA,1
10961,10961,9463 Sunset Blvd,Baltimore,MD,21201,USA,1
10962,10962,2063 Highland Ave,Louisville,KY,40201,USA,1
10963,10963,5030 Elm St,Colorado Springs,CO,80901,USA,1
10964,10964,738 Park Rd,Baltimore,MD,21201,USA,1
10965,10965,2047 River Rd,Sacramento,CA,95801,USA,1
10966,10966,2896 Center St,Louisville,KY,40201,USA,1
10967,10967,1248 Market St,Tucson,AZ,85701,USA,1
10968,10968,4764 Market St,Milwaukee,WI,53201,USA,1
10969,10969,9646 Center St,Portland,OR,97201,USA,1
10970,10970,7556 Center St,Fresno,CA,93701,USA,1
10971,10971,4931 Cedar St,Charlotte,NC,28201,USA,1
10972,10972,5176 Chestnut St,Louisville,KY,40201,USA,1
10973,10973,632 Cedar St,Denver,CO,80201,USA,1
10974,10974,6117 Walnut St,Chicago,IL,60601,USA,1
10975,10975,5026 Cedar St,Detroit,MI,48201,USA,1
10976,10976,583 Center St,Fort Worth,TX,76101,USA,1
10977,10977,2118 Chestnut St,Raleigh,NC,27601,USA,1
10978,10978,6839 Sunset Blvd,Portland,OR,97201,USA,1
10979,10979,179 Elm St,Memphis,TN,38101,USA,1
10980,10980,7919 River Rd,Phoenix,AZ,85001,USA,1
10981,10981,2384 Lakeview Dr,Las Vegas,NV,89101,USA,1
10982,10982,9804 Lincoln Way,Raleigh,NC,27601,USA,1
10983,10983,5369 Walnut St,Oklahoma City,OK,73101,USA,1
10984,10984,5171 Highland Ave,Washington,DC,20001,USA,1
10985,10985,3323 Lincoln Way,New York,NY,10001,USA,1
10986,10986,237 Main St,Austin,TX,78701,USA,1
10987,10987,5589 Oak St,Dallas,TX,75201,USA,1
10988,10988,4668 Park Rd,Denver,CO,80201,USA,1
10989,10989,8173 Oak St,Memphis,TN,38101,USA,1
10990,10990,4211 Pine St,Tucson,AZ,85701,USA,1
10991,10991,4815 Oak St,Columbus,OH,43201,USA,1
10992,10992,8347 Elm St,Omaha,NE,68101,USA,1
10993,10993,4754 Pine St,El Paso,TX,79901,USA,1
10994,10994,4630 Lakeview Dr,Oklahoma City,OK,73101,USA,1
10995,10995,3263 River Rd,Denver,CO,80201,USA,1
10996,10996,533 Washington Ave,Oklahoma City,OK,73101,USA,1
10997,10997,1648 Walnut St,Kansas City,MO,64101,USA,1
10998,10998,628 Lincoln Way,Portland,OR,97201,USA,1
10999,10999,9958 Pine St,Baltimore,MD,21201,USA,1
11000,11000,480 Elm St,Detroit,MI,48201,USA,1
11001,11001,6789 Cedar St,Chicago,IL,60601,USA,1
11002,11002,8694 Main St,Miami,FL,33101,USA,1
11003,11003,1492 Walnut St,Fort Worth,TX,76101,USA,1
11004,11004,821 Park Rd,Oklahoma City,OK,73101,USA,1
11005,11005,2743 Oak St,Mesa,AZ,85201,USA,1
11006,11006,439 Main St,Washington,DC,20001,USA,1
11007,11007,3528 Lakeview Dr,San Diego,CA,92101,USA,1
11008,11008,5617 Broadway,San Diego,CA,92101,USA,1
11009,11009,9527 Walnut St,Louisville,KY,40201,USA,1
11010,11010,9772 Lakeview Dr,Jacksonville,FL,32201,USA,1
11011,11011,9672 Pine St,Fresno,CA,93701,USA,1
11012,11012,6802 Lakeview Dr,Seattle,WA,98101,USA,1
11013,11013,8750 Maple St,Philadelphia,PA,19101,USA,1
11014,11014,7013 Pine St,Washington,DC,20001,USA,1
11015,11015,6161 Walnut St,Milwaukee,WI,53201,USA,1
11016,11016,9900 Elm St,Miami,FL,33101,USA,1
11017,11017,8415 Broadway,El Paso,TX,79901,USA,1
11018,11018,9067 Highland Ave,Jacksonville,FL,32201,USA,1
11019,11019,9135 Pine St,Philadelphia,PA,19101,USA,1
11020,11020,2900 Maple St,Los Angeles,CA,90001,USA,1
11021,11021,8895 Maple St,Colorado Springs,CO,80901,USA,1
11022,11022,3945 River Rd,Baltimore,MD,21201,USA,1
11023,11023,477 Park Rd,Columbus,OH,43201,USA,1
11024,11024,1574 Lakeview Dr,El Paso,TX,79901,USA,1
11025,11025,6783 Broadway,Raleigh,NC,27601,USA,1
11026,11026,2161 Main St,Dallas,TX,75201,USA,1
11027,11027,5751 Maple St,Fort Worth,TX,76101,USA,1
11028,11028,7357 Sunset Blvd,Phoenix,AZ,85001,USA,1
11029,11029,2560 Elm St,New York,NY,10001,USA,1
11030,11030,5442 Market St,Las Vegas,NV,89101,USA,1
11031,11031,1787 Elm St,Atlanta,GA,30301,USA,1
11032,11032,1335 Walnut St,Columbus,OH,43201,USA,1
11033,11033,3183 Highland Ave,Fresno,CA,93701,USA,1
11034,11034,7366 Lakeview Dr,Mesa,AZ,85201,USA,1
11035,11035,6718 Chestnut St,Houston,TX,77001,USA,1
11036,11036,494 Market St,Las Vegas,NV,89101,USA,1
11037,11037,2478 River Rd,Austin,TX,78701,USA,1
11038,11038,5383 Center St,Columbus,OH,43201,USA,1
11039,11039,2143 Main St,Dallas,TX,75201,USA,1
11040,11040,7496 Highland Ave,San Jose,CA,95101,USA,1
11041,11041,8878 Lakeview Dr,Memphis,TN,38101,USA,1
11042,11042,1905 Lincoln Way,Chicago,IL,60601,USA,1
11043,11043,2023 Washington Ave,Nashville,TN,37201,USA,1
11044,11044,8955 Sunset Blvd,Atlanta,GA,30301,USA,1
11045,11045,7353 Park Rd,Albuquerque,NM,87101,USA,1
11046,11046,8838 Lakeview Dr,Detroit,MI,48201,USA,1
11047,11047,3656 Main St,Philadelphia,PA,19101,USA,1
11048,11048,1294 Washington Ave,Omaha,NE,68101,USA,1
11049,11049,5342 River Rd,Fort Worth,TX,76101,USA,1
11050,11050,633 Highland Ave,San Jose,CA,95101,USA,1
11051,11051,9665 Lincoln Way,Los Angeles,CA,90001,USA,1
11052,11052,5344 Oak St,San Francisco,CA,94101,USA,1
11053,11053,9632 Cedar St,San Diego,CA,92101,USA,1
11054,11054,3620 Lincoln Way,Dallas,TX,75201,USA,1
11055,11055,5037 Washington Ave,Charlotte,NC,28201,USA,1
11056,11056,4818 Chestnut St,Chicago,IL,60601,USA,1
11057,11057,1947 Oak St,Tucson,AZ,85701,USA,1
11058,11058,3900 Elm St,Memphis,TN,38101,USA,1
11059,11059,8440 Walnut St,Detroit,MI,48201,USA,1
11060,11060,1435 Center St,Atlanta,GA,30301,USA,1
11061,11061,6433 Washington Ave,Nashville,TN,37201,USA,1
11062,11062,5230 Center St,Dallas,TX,75201,USA,1
11063,11063,2273 River Rd,Colorado Springs,CO,80901,USA,1
11064,11064,696 Lakeview Dr,Phoenix,AZ,85001,USA,1
11065,11065,8393 Elm St,Albuquerque,NM,87101,USA,1
11066,11066,8175 Walnut St,Oklahoma City,OK,73101,USA,1
11067,11067,3285 Sunset Blvd,Washington,DC,20001,USA,1
11068,11068,6380 Park Rd,Mesa,AZ,85201,USA,1
11069,11069,2201 Oak St,Baltimore,MD,21201,USA,1
11070,11070,6538 Highland Ave,Colorado Springs,CO,80901,USA,1
11071,11071,2600 River Rd,Los Angeles,CA,90001,USA,1
11072,11072,1167 Lincoln Way,Houston,TX,77001,USA,1
11073,11073,7070 Lincoln Way,Philadelphia,PA,19101,USA,1
11074,11074,5955 Market St,Miami,FL,33101,USA,1
11075,11075,3422 Pine St,Austin,TX,78701,USA,1
11076,11076,772 Park Rd,San Diego,CA,92101,USA,1
11077,11077,9200 River Rd,Portland,OR,97201,USA,1
11078,11078,6856 Elm St,Indianapolis,IN,46201,USA,1
11079,11079,6319 River Rd,San Francisco,CA,94101,USA,1
11080,11080,7087 Cedar St,Mesa,AZ,85201,USA,1
11081,11081,9121 Walnut St,Los Angeles,CA,90001,USA,1
11082,11082,4597 River Rd,Charlotte,NC,28201,USA,1
11083,11083,2373 Pine St,Fresno,CA,93701,USA,1
11084,11084,7126 Walnut St,Fresno,CA,93701,USA,1
11085,11085,4060 Market St,Columbus,OH,43201,USA,1
11086,11086,9794 Walnut St,Washington,DC,20001,USA,1
11087,11087,1441 Chestnut St,Tucson,AZ,85701,USA,1
11088,11088,4377 Highland Ave,Memphis,TN,38101,USA,1
11089,11089,6919 Lakeview Dr,Detroit,MI,48201,USA,1
11090,11090,1709 Broadway,Indianapolis,IN,46201,USA,1
11091,11091,8027 River Rd,Mesa,AZ,85201,USA,1
11092,11092,2662 Oak St,Houston,TX,77001,USA,1
11093,11093,8204 Washington Ave,El Paso,TX,79901,USA,1
11094,11094,2834 Sunset Blvd,El Paso,TX,79901,USA,1
11095,11095,8407 Cedar St,Houston,TX,77001,USA,1
11096,11096,2069 River Rd,Baltimore,MD,21201,USA,1
11097,11097,5616 Sunset Blvd,Seattle,WA,98101,USA,1
11098,11098,172 Elm St,Raleigh,NC,27601,USA,1
11099,11099,7233 Main St,Oklahoma City,OK,73101,USA,1
11100,11100,5096 Washington Ave,Raleigh,NC,27601,USA,1
11101,11101,6499 Lincoln Way,Las Vegas,NV,89101,USA,1
11102,11102,1246 Cedar St,Detroit,MI,48201,USA,1
